Review,Beer_name,MultinomialNB_label
"pours an intensely black color with dark tan head that coats the glass and lingers. big roasty chocolatey aroma. super thick intensely chocolatey roasty, almost smokeyjust rich and lingering. small pour are perfect, a nice winter sipper. notes: at mikkeller bar la",8 Wired iStout,Positive
"pours black with a brown head aroma of roasted malt, coffee, dark fruits, and hints of chocolate and licorice taste is bittersweet with roasted malt, licorice, coffee, and some chocolate and dark fruit notes finish is dry with some roasted malt and dark chocolate",8 Wired iStout,Positive
"from brewdog online, and shared at dan s. pours black with a lasting beige head. aroma of chocolate, coffee, dark fruits, toffee, plus a touch of mint. moderate sweetness, medium roasted bitterness. full bodied, slick texture, soft carbonation. a complex and very enjoyable beer.",8 Wired iStout,Positive
"from labirratorium. in teku glass. watching aprendiz de gigolo. very roasted with some ashy notes, but at the same time providing a general feeling of balance. abv well hidden. some bitter notes at end",8 Wired iStout,Positive
"from at mikkeller bar bangkok. pours a pitch black with a small, tan head. aroma has roast, licorice, slamiak, tobacco, slight smoke, pretty resisih hoppy as well. taste is sweet, roasty, slight ashy and pretty bitter. full body and a rather low carbonation. oldschool!",8 Wired iStout,Positive
pours out black topped with a tan head. nose is big coffee roast malts chocolate black licorice molasses sweetness and coca. taste is as the nose with a nice big rich roast malt bill molasses and coffee. very nice,8 Wired iStout,Positive
pour. smells strong sweet bourbon. taste is dark chocolate a bit of vanilla. extremely boozy and enjoyable stout.,8 Wired iStout,Positive
"a big, roasty imperial stout. starts with molasses, smoke, woody flavors. a strong but sweet finish.",8 Wired iStout,Positive
"big, bitter, roasty, coffee, chocolate this is a hefty impy, and definitely a slow sipper.",8 Wired iStout,Positive
"owl farm, brooklyn tap: pours black with a small brownish head. aroma is thick chocolate, booze, molasses, and malts. definitely on the sweet and roasty side of stouts rather than the bitter side of iss. pretty thick bodied. plenty of complexity.",8 Wired iStout,Positive
"august th . black body with a tanned thick head. aroma is roasty with massive cocoa and licorice. taste is bitter, dry, coffee and chocolate cake, rubber, dark fruit, mild sweetening vanilla. big roasty finish, an excellent stout.",8 Wired iStout,Positive
"tasting with alex and george. from high point. pours an opaque almost black with a dark beige head. aroma is coffee, seeds, roasted malt. taste is roasted malt bitterness, dark fruits, roasted seeds, with low to medium sweetness level. roasted malt aftertaste. very good.",8 Wired iStout,Positive
"draught mikkeller bangkok. inky black with large spongy tan head, sweet mocha aroma, medium carbonation, bitter chocolate mocha taste followed by hoppy bitterness, thick body, long hoppy finish. wow! incredibly well balanced brew for a plus percent abv.",8 Wired iStout,Positive
"black with a small brown head. aroma of roasted malt, chocolate, espresso. flavour milk chocolate, roasted malt, roasted espresso. smooth bitter with long lasting medium carbonation light body",8 Wired iStout,Positive
"pitch black color with beige foam ring. coffee nose. thick sugary taste with coffee vanilla and chocolate. dry, chocolate sweet and light coffee and vanilla flavors in the finish and aftertaste.",8 Wired iStout,Positive
"from beers n more. coffee, vanilla, chocolate, as a classic great impstout. sweet, intense and heavy. a bit sticky. cocoa powder. i waited for this beer months after not buying it the first time, and it almost lives up to that. but just almost.",8 Wired iStout,Positive
"black color with tan head. aroma is coffee, black chocolate, some vanilla. taste is vanilla, cr me br l e, chocolate. very creamy mouthfeel. medium carbonation. good impstout.",8 Wired iStout,Positive
"half pint at vulture s lane. extremely dark, like super dark. strong coffee and caramel flavours with a slightly milky finish. excellent.",8 Wired iStout,Positive
". pours black with brownish head. the small head stays for a moment. aroma is sweet, roast, malt, dark chocolate, smoke. flavor is sweet and bitter, roast, dark chocolate, malt, some smoke, and hops. finish is roast bitter with some sweetness. overall: very nice.",8 Wired iStout,Positive
"from the hop hideout, sheffield. pours pitch black with a nice thick foamy head. light liquorice aroma. the taste is rich liquorice and a little coffee. a bit of a liquorice bomb. big bitter finish. superb oily mouthfeel. very good indeed.",8 Wired iStout,Positive
"from we brought beer. superb stout. very very smooth mouthfeel. perfect rich roast meets hop balance, and a nice mellow boozy sweetness at the back. absolutely top drawer.",8 Wired iStout,Positive
poured into teku. full caramel and chocolate aroma. thick mouthfeel. sweet. intense. sweet again. awesome imperial stout.,8 Wired iStout,Positive
"the best stout ever. not much of aroma, the taste is better then coffee. superb.",8 Wired iStout,Positive
"pours a deep black with lots of brown head. rich chocolate, coffee and toffee nose. medium body with the same deep chocolate notes with subtle bitterness. excellent beer and understandably one of nzs top rated.",8 Wired iStout,Positive
"aroma: rich roasty and chocolate appearance: deep dark brown colour and thin head taste: very dry and rich bitter palate: medium full body, thick texture, fizzy carbonation and dry chocolate aroma finishes",8 Wired iStout,Positive
"at home. black color with nice beige brown head. roasted malty aroma, coffee, chocolate, cocoa, dark dried fruits, vanilla, caramel, light bread in the beginning , hoppy notes too. sweet and bitter taste like aroma. full silky oily to creamy body with soft carbonation.",8 Wired iStout,Positive
"dark cola brown, minimal dark khaki head. smells of roasted hop, chocolate, dark roast coffee, anise. taste is a generously roasty hop bitter with lots of dark chocolate, coffee grounds, anise, a touch vanilla. big bold stout with great roastiness.",8 Wired iStout,Positive
great chocolate aroma. bitter charcoal after taste. good overall. .,8 Wired iStout,Positive
"pours a stout black with one finger of tan head. aroma of roasted malts and chocolate, sweet. taste of chocolate and hoppiness. slight bitterness. the aroma seems pretty strong it keeps going up my nose when i drink it.",8 Wired iStout,Positive
"huge burnt coffee and chocolate nose, big flavours quite hoppy and bitter but rich and sweet and malty at the same time, great balance good carbonation and the abv works well to thicken it out.",8 Wired iStout,Positive
at small bar. poured pitch black with off white head. aroma euro roasted malts bitter dark fruits whiskey? light carb med bod. pretty bitter roast choc taste.,8 Wired iStout,Positive
wow what a stout so much flavour poured solid black syrupy with a tiny brief head the aroma is coffee taste is all coffee bit of chocolate loads of hops all works really well with the warm alcohol bitter finish,8 Wired iStout,Positive
"from plonk. pitch black with small tan head. hoppy aroma, chocolate, mild roastiness. mildly sweet, chocolate, mild roastiness, low astringency . this is an awesome ris indeed.",8 Wired iStout,Positive
"keg at brewdog brum. perilously drinkable. smooth, like a fur lined ashtray. beautiful coffee, gorgeously humming hop underlay. super good.",8 Wired iStout,Positive
"at svijet piva, courtesy of marko and others. pours black with small beige head. roasted malts, fantastic chocolate sweet flavor. licorice, some coffee as well. quite sweet.",8 Wired iStout,Positive
"tasting at svijet piva, zagreb. black, very small beige head, leaves a trace on the glass. fruits, strawberry, bread like, cherry, too. sweet, thick, soft with strong chocolate finish. liked it very much.",8 Wired iStout,Positive
"at foresters. jet black, fine thin head. boozy and rich, with espresso, dark chocolate nibs, salted caramel. slick and slightly oily. a great drop, but i wasn t exactly in the mood for it, and it made my head spin!",8 Wired iStout,Positive
"viking line gabriella, captains corner. bb . black stuff with a light brown head. smooth, salty, strong, ilike.",8 Wired iStout,Positive
shared at the meeting last night. big chocolate and roast with hints of earth and smoke. nice ris,8 Wired iStout,Positive
"pitch black body with a medium tan head. roasted notes, along with liquorice, dark sugars, coffee and dark chocolate.",8 Wired iStout,Positive
"black in colour with medium carbonation. aromas are of milk chocolate and prunes. more complex in the mouth with the chocolate and stewed fruit notes mixing with dark roast coffee, vanilla, and earth. a bit ashy on the finish. solid, albeit a bit stale.",8 Wired iStout,Positive
